file_name,_split,caption_token_len
coco_365663_crowd.jpg,train,69
coco_365687_1713999.jpg,train,107
coco_365701_459628.jpg,train,117
coco_365711_441235.jpg,train,83
coco_365752_crowd.jpg,train,60
coco_365851_455713.jpg,train,79
coco_365993_crowd.jpg,train,98
coco_366031_190986.jpg,train,103
coco_366502_446386.jpg,train,75
coco_366679_214479.jpg,train,89
coco_366931_crowd.jpg,train,109
coco_367142_1233264.jpg,train,68
coco_367610_223746.jpg,train,62
coco_367710_484296.jpg,train,63
coco_367953_500216.jpg,train,89
coco_368049_472875.jpg,train,104
coco_368402_476223.jpg,train,100
coco_368528_545129.jpg,train,57
coco_368565_crowd.jpg,train,51
coco_368676_crowd.jpg,train,187
coco_368844_520031.jpg,train,117
coco_369259_crowd.jpg,train,101
coco_369393_crowd.jpg,train,67
coco_369840_crowd.jpg,train,77
coco_369913_470250.jpg,train,140
coco_369986_crowd.jpg,train,97
coco_370165_197381.jpg,train,92
coco_370207_crowd.jpg,train,118
coco_370209_427880.jpg,train,125
coco_370233_crowd.jpg,train,83
coco_370331_crowd.jpg,train,69
coco_370401_477714.jpg,train,53
coco_370657_crowd.jpg,train,68
coco_370701_209990.jpg,train,138
coco_370890_443118.jpg,train,66
coco_370953_crowd.jpg,train,122
coco_371129_453483.jpg,train,108
coco_371365_crowd.jpg,train,112
coco_371427_216651.jpg,train,84
coco_371869_crowd.jpg,train,120
coco_37209_crowd.jpg,train,55
coco_372113_crowd.jpg,train,156
coco_372191_crowd.jpg,train,59
coco_372233_1748249.jpg,train,111
coco_372620_crowd.jpg,train,57
coco_372731_197323.jpg,train,63
coco_373289_449946.jpg,train,72
coco_373344_197165.jpg,train,64
coco_373424_2151290.jpg,train,94
coco_373577_183972.jpg,train,98
coco_373713_crowd.jpg,train,165
coco_373768_crowd.jpg,train,137
coco_374368_435936.jpg,train,83
coco_374430_crowd.jpg,train,123
coco_374487_1728169.jpg,train,96
coco_374559_crowd.jpg,train,76
coco_374702_450232.jpg,train,105
coco_375063_1256613.jpg,train,103
coco_37513_198615.jpg,train,78
coco_376059_457160.jpg,train,87
coco_376208_crowd.jpg,train,49
coco_376449_2158561.jpg,train,48
coco_376549_430463.jpg,train,73
coco_37655_1206342.jpg,train,78
coco_376628_crowd.jpg,train,75
coco_37677_440353.jpg,train,100
coco_377060_186631.jpg,train,67
coco_377097_469163.jpg,train,107
coco_377111_423918.jpg,train,83
coco_377155_425581.jpg,train,90
coco_377352_crowd.jpg,train,73
coco_377577_442590.jpg,train,77
coco_377802_429432.jpg,train,126
coco_378163_194539.jpg,train,104
coco_378334_crowd.jpg,train,53
coco_378347_crowd.jpg,train,159
coco_37846_436281.jpg,train,79
coco_378482_187588.jpg,train,94
coco_378561_212700.jpg,train,74
coco_378652_455286.jpg,train,46
coco_378658_crowd.jpg,train,66
coco_378667_438084.jpg,train,93
coco_3786_1722033.jpg,train,60
coco_37875_488200.jpg,train,85
coco_379734_crowd.jpg,train,130
coco_379784_2198424.jpg,train,88
coco_379841_1202908.jpg,train,73
coco_380088_207682.jpg,train,74
coco_380140_478723.jpg,train,76
coco_38031_crowd.jpg,train,103
coco_380330_456074.jpg,train,78
coco_380414_crowd.jpg,train,72
coco_380634_193445.jpg,train,61
coco_380828_crowd.jpg,train,116
coco_380979_480091.jpg,train,108
coco_380993_crowd.jpg,train,75
coco_381262_crowd.jpg,train,161
coco_381416_1210434.jpg,train,56
coco_381608_crowd.jpg,train,178
coco_381925_438518.jpg,train,58
coco_381991_188914.jpg,train,89
coco_382256_crowd.jpg,train,91
coco_382263_433242.jpg,train,81
coco_382406_199002.jpg,train,128
coco_382512_crowd.jpg,train,79
coco_382557_crowd.jpg,train,106
coco_382572_422690.jpg,train,61
coco_382683_crowd.jpg,train,98
coco_382715_crowd.jpg,train,94
coco_382801_437803.jpg,train,90
coco_382848_190798.jpg,train,111
coco_382999_515553.jpg,train,96
coco_383046_2160190.jpg,train,48
coco_383322_crowd.jpg,train,66
coco_383324_439296.jpg,train,93
coco_383397_1762333.jpg,train,88
coco_383462_212848.jpg,train,59
coco_383518_crowd.jpg,train,86
coco_383703_440840.jpg,train,127
coco_383777_209152.jpg,train,108
coco_384114_crowd.jpg,train,128
coco_384348_430804.jpg,train,99
coco_384416_crowd.jpg,train,112
coco_384461_463625.jpg,train,99
coco_384462_1207955.jpg,train,53
coco_384723_518103.jpg,train,57
coco_384834_204932.jpg,train,83
coco_384995_449205.jpg,train,86
coco_385057_crowd.jpg,train,129
coco_385154_465196.jpg,train,71
coco_385454_crowd.jpg,train,134
coco_385540_223732.jpg,train,102
coco_38572_crowd.jpg,train,66
coco_385779_444252.jpg,train,83
coco_38586_crowd.jpg,train,126
coco_385877_187460.jpg,train,59
coco_385896_433683.jpg,train,90
coco_385912_225857.jpg,train,72
coco_38601_450444.jpg,train,79
coco_386035_482217.jpg,train,77
coco_386424_crowd.jpg,train,136
coco_386589_188611.jpg,train,149
coco_386677_440873.jpg,train,74
coco_386718_196900.jpg,train,95
coco_386968_crowd.jpg,train,88
coco_38726_461126.jpg,train,62
coco_387463_507831.jpg,train,102
coco_387655_1727859.jpg,train,112
coco_387696_crowd.jpg,train,132
coco_388161_crowd.jpg,train,91
coco_38828_198029.jpg,train,64
coco_388398_crowd.jpg,train,93
coco_388422_crowd.jpg,train,62
coco_388439_crowd.jpg,train,84
coco_388464_475165.jpg,train,65
coco_388654_463562.jpg,train,104
coco_388677_crowd.jpg,train,72
coco_388829_2155171.jpg,train,82
coco_389116_218438.jpg,train,81
coco_389206_438253.jpg,train,93
coco_389273_504677.jpg,train,57
coco_389738_crowd.jpg,train,117
coco_389974_1733705.jpg,train,114
coco_390298_184845.jpg,train,73
coco_390401_crowd.jpg,train,114
coco_390731_crowd.jpg,train,62
coco_391343_crowd.jpg,train,102
coco_391365_1748414.jpg,train,71
coco_391620_213150.jpg,train,88
coco_391642_464595.jpg,train,62
coco_391662_482590.jpg,train,67
coco_391837_194701.jpg,train,79
coco_391862_191506.jpg,train,81
coco_391933_223290.jpg,train,87
coco_391940_crowd.jpg,train,85
coco_392022_457826.jpg,train,79
coco_39202_481441.jpg,train,111
coco_392144_crowd.jpg,train,80
coco_392183_468194.jpg,train,68
coco_392382_crowd.jpg,train,75
coco_392443_423811.jpg,train,86
coco_392506_209178.jpg,train,84
coco_392511_crowd.jpg,train,124
coco_392612_crowd.jpg,train,54
coco_39267_510195.jpg,train,55
coco_392781_538000.jpg,train,107
coco_392967_crowd.jpg,train,104
coco_393284_427667.jpg,train,76
coco_393513_434431.jpg,train,85
coco_393674_430221.jpg,train,82
coco_393720_554186.jpg,train,76
coco_3938_crowd.jpg,train,81
coco_393984_2164589.jpg,train,101
coco_394050_crowd.jpg,train,87
coco_394246_471732.jpg,train,85
coco_394892_443696.jpg,train,61
coco_395046_208792.jpg,train,98
coco_395248_199531.jpg,train,117
coco_395382_crowd.jpg,train,74
coco_395621_crowd.jpg,train,61
coco_395717_204010.jpg,train,66
coco_395749_crowd.jpg,train,87
coco_39606_443974.jpg,train,87
coco_396617_428840.jpg,train,53
coco_396687_crowd.jpg,train,102
coco_396820_crowd.jpg,train,67
coco_396972_crowd.jpg,train,123
coco_397101_224183.jpg,train,90
coco_39718_crowd.jpg,train,97
coco_397211_crowd.jpg,train,109
coco_39731_474130.jpg,train,67
coco_397352_crowd.jpg,train,135
coco_397522_421377.jpg,train,106
coco_398309_1740016.jpg,train,58
coco_398637_crowd.jpg,train,47
coco_39866_449189.jpg,train,75
coco_398992_190544.jpg,train,92
coco_399178_crowd.jpg,train,69
coco_399415_crowd.jpg,train,74
coco_399545_crowd.jpg,train,83
coco_399759_421587.jpg,train,77
coco_399790_crowd.jpg,train,120
coco_399822_crowd.jpg,train,106
coco_399879_422879.jpg,train,82
coco_399991_424516.jpg,train,62
coco_400062_484798.jpg,train,91
coco_40016_446279.jpg,train,112
coco_400401_1709234.jpg,train,90
coco_400456_185437.jpg,train,89
coco_400887_crowd.jpg,train,72
coco_400915_501713.jpg,train,103
coco_400950_crowd.jpg,train,65
coco_401018_crowd.jpg,train,73
coco_401028_1238611.jpg,train,74
coco_401068_196118.jpg,train,87
coco_4011_439811.jpg,train,99
coco_401330_crowd.jpg,train,90
coco_401403_472724.jpg,train,64
coco_401411_445789.jpg,train,115
coco_401429_442655.jpg,train,60
coco_401552_188584.jpg,train,89
coco_402250_crowd.jpg,train,62
coco_402328_crowd.jpg,train,157
coco_402405_440238.jpg,train,77
coco_402499_crowd.jpg,train,67
coco_402588_crowd.jpg,train,131
coco_402711_425703.jpg,train,89
coco_402723_crowd.jpg,train,115
coco_402823_188087.jpg,train,81
coco_403054_427537.jpg,train,41
coco_403515_439794.jpg,train,65
coco_403758_crowd.jpg,train,54
coco_403943_crowd.jpg,train,67
coco_403995_crowd.jpg,train,111
coco_404088_crowd.jpg,train,67
coco_404464_crowd.jpg,train,102
coco_404476_crowd.jpg,train,91
coco_404517_449441.jpg,train,71
coco_404528_475774.jpg,train,79
coco_404687_428440.jpg,train,59
coco_404710_195160.jpg,train,105
coco_404992_197122.jpg,train,72
coco_405191_487524.jpg,train,92
coco_405216_crowd.jpg,train,64
coco_405529_1729174.jpg,train,54
coco_405531_491751.jpg,train,81
coco_405736_453073.jpg,train,63
coco_405762_441587.jpg,train,66
coco_405894_198699.jpg,train,66
coco_405962_crowd.jpg,train,81
coco_406555_488447.jpg,train,86
coco_406723_crowd.jpg,train,70
coco_406729_421110.jpg,train,129
coco_4069_crowd.jpg,train,57
coco_407017_crowd.jpg,train,103
coco_407225_188002.jpg,train,95
coco_407274_427999.jpg,train,46
coco_407443_crowd.jpg,train,63
coco_407532_2160520.jpg,train,97
coco_407602_crowd.jpg,train,108
coco_407644_440617.jpg,train,71
coco_408071_1251843.jpg,train,100
coco_408103_1203409.jpg,train,53
coco_408289_436726.jpg,train,56
coco_408535_493795.jpg,train,64
coco_40886_552811.jpg,train,154
coco_408903_472896.jpg,train,85
coco_409100_224636.jpg,train,62
coco_409117_crowd.jpg,train,70
coco_409178_2155451.jpg,train,104
coco_409221_1745691.jpg,train,68
coco_409364_crowd.jpg,train,87
coco_409708_crowd.jpg,train,110
coco_40998_crowd.jpg,train,110
coco_410004_crowd.jpg,train,57
coco_410019_191338.jpg,train,61
coco_410056_191658.jpg,train,86
coco_41011_184973.jpg,train,66
coco_410272_464465.jpg,train,77
coco_410319_crowd.jpg,train,136
coco_410380_2207133.jpg,train,114
coco_410942_crowd.jpg,train,70
coco_411472_490393.jpg,train,61
coco_411484_494253.jpg,train,114
coco_411564_207645.jpg,train,82
coco_411587_452386.jpg,train,59
coco_41212_433717.jpg,train,118
coco_412285_456510.jpg,train,50
coco_412437_crowd.jpg,train,151
coco_412510_427378.jpg,train,84
coco_412621_477581.jpg,train,92
coco_413043_498957.jpg,train,57
coco_413079_186141.jpg,train,96
coco_413124_524352.jpg,train,86
coco_413320_crowd.jpg,train,104
coco_413349_464975.jpg,train,82
coco_413377_426111.jpg,train,81
coco_413538_crowd.jpg,train,59
coco_413634_224227.jpg,train,44
coco_413839_199732.jpg,train,75
coco_413948_1254139.jpg,train,80
coco_414201_crowd.jpg,train,131
coco_414435_2156266.jpg,train,121
coco_414522_439817.jpg,train,62
coco_414576_crowd.jpg,train,91
coco_414578_457137.jpg,train,114
coco_414852_crowd.jpg,train,50
coco_414917_188481.jpg,train,95
coco_415153_467140.jpg,train,48
coco_415613_448591.jpg,train,111
coco_415647_crowd.jpg,train,91
coco_41574_1707711.jpg,train,51
coco_416059_crowd.jpg,train,78
coco_416098_crowd.jpg,train,101
coco_416271_crowd.jpg,train,113
coco_416337_453093.jpg,train,121
coco_41638_555577.jpg,train,64
coco_416523_207386.jpg,train,126
coco_416746_crowd.jpg,train,108
coco_416786_crowd.jpg,train,121
coco_416911_2206554.jpg,train,87
coco_417031_crowd.jpg,train,157
coco_417281_458916.jpg,train,66
coco_417355_crowd.jpg,train,131
coco_417374_470006.jpg,train,49
coco_417400_194295.jpg,train,83
coco_418535_crowd.jpg,train,57
coco_418548_446538.jpg,train,89
coco_418680_crowd.jpg,train,68
coco_418816_197491.jpg,train,134
coco_418907_439756.jpg,train,74
coco_41899_199794.jpg,train,80
coco_419050_481955.jpg,train,65
coco_419235_crowd.jpg,train,87
coco_419265_199150.jpg,train,120
coco_419444_438652.jpg,train,63
coco_419503_448825.jpg,train,324
coco_419777_crowd.jpg,train,66
coco_419828_469833.jpg,train,94
coco_419884_crowd.jpg,train,98
coco_420411_464987.jpg,train,64
coco_420669_1727016.jpg,train,69
coco_420878_218550.jpg,train,58
coco_42091_421476.jpg,train,77
coco_421042_484667.jpg,train,81
coco_421131_crowd.jpg,train,59
coco_421231_473549.jpg,train,87
coco_421370_197328.jpg,train,95
coco_421495_1735755.jpg,train,68
coco_421564_480915.jpg,train,79
coco_421566_2161445.jpg,train,115
coco_421908_2164189.jpg,train,57
coco_42190_519542.jpg,train,77
coco_42201_crowd.jpg,train,64
coco_422025_441967.jpg,train,55
coco_42260_crowd.jpg,train,99
coco_422677_433119.jpg,train,123
coco_422689_434341.jpg,train,94
coco_422755_200362.jpg,train,116
coco_422982_crowd.jpg,train,82
coco_423001_2198419.jpg,train,81
coco_423093_194834.jpg,train,80
coco_423204_crowd.jpg,train,93
coco_423464_502675.jpg,train,58
coco_423484_crowd.jpg,train,83
coco_423529_441178.jpg,train,56
coco_423619_441790.jpg,train,106
coco_423668_209406.jpg,train,48
coco_424002_crowd.jpg,train,56
coco_424147_crowd.jpg,train,125
coco_424246_462873.jpg,train,66
coco_424270_183511.jpg,train,118
coco_4243_456598.jpg,train,122
coco_424422_crowd.jpg,train,57
coco_424641_crowd.jpg,train,68
coco_424819_455288.jpg,train,65
coco_42492_193417.jpg,train,77
coco_424933_crowd.jpg,train,48
coco_425000_crowd.jpg,train,64
coco_42501_453361.jpg,train,37
coco_425100_crowd.jpg,train,86
coco_425324_1211519.jpg,train,47
coco_425369_432759.jpg,train,70
coco_425462_1722044.jpg,train,95
coco_425481_crowd.jpg,train,103
coco_425555_222124.jpg,train,74
coco_425964_crowd.jpg,train,103
coco_426070_212223.jpg,train,108
coco_426165_crowd.jpg,train,124
coco_42620_458440.jpg,train,80
coco_426342_188666.jpg,train,83
coco_426532_crowd.jpg,train,51
coco_426542_crowd.jpg,train,104
coco_42661_428661.jpg,train,78
coco_426631_468031.jpg,train,88
coco_42667_433214.jpg,train,68
coco_4266_crowd.jpg,train,117
coco_427135_crowd.jpg,train,49
coco_427341_530008.jpg,train,131
coco_42737_crowd.jpg,train,90
coco_427401_493715.jpg,train,82
coco_427518_crowd.jpg,train,140
coco_427561_crowd.jpg,train,77
coco_4275_495497.jpg,train,82
coco_427870_crowd.jpg,train,90
coco_428015_2032614.jpg,train,101
coco_428248_486401.jpg,train,75
coco_428263_crowd.jpg,train,81
coco_42837_493771.jpg,train,70
coco_428754_459020.jpg,train,77
coco_428830_crowd.jpg,train,91
coco_428973_crowd.jpg,train,77
coco_428985_crowd.jpg,train,58
coco_429042_crowd.jpg,train,124
coco_429142_216965.jpg,train,103
coco_429290_crowd.jpg,train,83
coco_42944_441277.jpg,train,62
coco_429633_183516.jpg,train,121
coco_429726_crowd.jpg,train,96
coco_429807_423999.jpg,train,61
coco_429985_crowd.jpg,train,102
coco_430036_454190.jpg,train,62
coco_430054_451272.jpg,train,60
coco_430245_194610.jpg,train,100
coco_430265_213326.jpg,train,87
coco_430302_crowd.jpg,train,102
coco_430525_crowd.jpg,train,139
coco_430867_188986.jpg,train,73
coco_43098_2151375.jpg,train,71
coco_431113_crowd.jpg,train,100
coco_431208_474545.jpg,train,74
coco_431256_489218.jpg,train,54
coco_431364_458415.jpg,train,74
coco_431432_crowd.jpg,train,95
coco_431570_224689.jpg,train,98
coco_431952_crowd.jpg,train,50
coco_432131_464066.jpg,train,49
coco_432146_451607.jpg,train,60
coco_432378_crowd.jpg,train,71
coco_43243_crowd.jpg,train,94
coco_432488_431094.jpg,train,78
coco_432503_crowd.jpg,train,70
coco_432702_1224794.jpg,train,48
coco_432796_crowd.jpg,train,91
coco_432820_crowd.jpg,train,87
coco_433136_475591.jpg,train,64
coco_433279_crowd.jpg,train,78
coco_43344_crowd.jpg,train,97
coco_433547_crowd.jpg,train,100
coco_433787_219726.jpg,train,68
coco_433845_218273.jpg,train,65
coco_433998_497615.jpg,train,149
coco_434083_1743392.jpg,train,67
coco_434410_190318.jpg,train,102
coco_434467_195372.jpg,train,83
coco_434509_crowd.jpg,train,71
coco_434511_454562.jpg,train,91
coco_434580_201392.jpg,train,65
coco_434581_185788.jpg,train,56
coco_434657_1733465.jpg,train,71
coco_434662_421261.jpg,train,64
coco_434689_crowd.jpg,train,76
coco_434805_463230.jpg,train,61
coco_434930_460343.jpg,train,108
coco_434976_187101.jpg,train,53
coco_435136_438536.jpg,train,64
coco_435312_498796.jpg,train,78
coco_435321_183038.jpg,train,103
coco_435358_446963.jpg,train,70
coco_435387_crowd.jpg,train,73
coco_435391_crowd.jpg,train,89
coco_435519_crowd.jpg,train,60
coco_43555_1742111.jpg,train,101
coco_435562_427059.jpg,train,109
coco_4355_crowd.jpg,train,90
coco_435986_428191.jpg,train,110
coco_4359_crowd.jpg,train,80
coco_43611_467658.jpg,train,107
coco_436127_197201.jpg,train,75
coco_43613_186402.jpg,train,84
coco_436218_444505.jpg,train,123
coco_436252_188311.jpg,train,80
coco_43625_492214.jpg,train,54
coco_436273_195867.jpg,train,83
coco_436317_462050.jpg,train,58
coco_436387_465168.jpg,train,74
coco_436456_crowd.jpg,train,71
coco_436511_crowd.jpg,train,78
coco_436676_210771.jpg,train,52
coco_436696_crowd.jpg,train,84
coco_43693_426550.jpg,train,59
coco_436972_crowd.jpg,train,110
coco_437332_517922.jpg,train,58
coco_437347_1726965.jpg,train,52
coco_43753_524106.jpg,train,66
coco_437609_193169.jpg,train,70
coco_438077_190869.jpg,train,96
coco_438186_511260.jpg,train,95
coco_439179_449827.jpg,train,58
coco_439188_crowd.jpg,train,127
coco_439516_440227.jpg,train,51
coco_439868_crowd.jpg,train,82
coco_439971_462287.jpg,train,79
coco_439982_1730527.jpg,train,72
coco_440045_crowd.jpg,train,63
coco_440060_443801.jpg,train,86
coco_440284_crowd.jpg,train,52
coco_44029_462209.jpg,train,80
coco_440352_196499.jpg,train,61
coco_440358_498944.jpg,train,132
coco_440400_crowd.jpg,train,86
coco_440455_183676.jpg,train,79
coco_440554_495120.jpg,train,85
coco_440646_429011.jpg,train,121
coco_440763_484395.jpg,train,56
coco_440830_crowd.jpg,train,145
coco_440940_192034.jpg,train,91
coco_440959_445227.jpg,train,94
coco_440970_490362.jpg,train,94
coco_441008_456418.jpg,train,64
coco_441009_crowd.jpg,train,108
coco_441023_crowd.jpg,train,108
coco_441156_crowd.jpg,train,71
coco_441196_442988.jpg,train,82
coco_441287_crowd.jpg,train,96
coco_441453_183546.jpg,train,90
coco_441511_208928.jpg,train,46
coco_441518_212307.jpg,train,112
coco_441841_188081.jpg,train,122
coco_441862_crowd.jpg,train,99
coco_442136_217892.jpg,train,82
coco_442582_crowd.jpg,train,93
coco_442630_463062.jpg,train,103
coco_442962_210747.jpg,train,114
coco_44312_crowd.jpg,train,122
coco_443363_219161.jpg,train,57
coco_44347_crowd.jpg,train,132
coco_443492_crowd.jpg,train,118
coco_443640_467226.jpg,train,75
coco_443835_205105.jpg,train,89
coco_4438_474156.jpg,train,67
coco_444028_189734.jpg,train,162
coco_444183_487754.jpg,train,155
coco_444199_crowd.jpg,train,101
coco_44421_crowd.jpg,train,107
coco_444719_427336.jpg,train,96
coco_444804_crowd.jpg,train,78
coco_444895_1721874.jpg,train,106
coco_444913_440282.jpg,train,46
coco_445048_429731.jpg,train,46
coco_44536_421162.jpg,train,97
coco_445468_crowd.jpg,train,76
coco_445567_2158025.jpg,train,61
coco_44559_1732723.jpg,train,50
coco_445944_crowd.jpg,train,91
coco_44612_212826.jpg,train,68
coco_44621_crowd.jpg,train,136
coco_446232_480613.jpg,train,101
coco_44627_crowd.jpg,train,107
coco_446285_458565.jpg,train,90
coco_446359_1227152.jpg,train,45
coco_446473_482031.jpg,train,82
coco_446909_481633.jpg,train,91
coco_446920_crowd.jpg,train,28
coco_447009_430067.jpg,train,74
coco_447089_crowd.jpg,train,90
coco_447124_445827.jpg,train,65
coco_447237_439031.jpg,train,97
coco_447364_527064.jpg,train,87
coco_44743_450808.jpg,train,116
coco_447613_446733.jpg,train,84
coco_447733_crowd.jpg,train,60
coco_447762_461423.jpg,train,56
coco_447787_200149.jpg,train,78
coco_447978_446171.jpg,train,80
coco_447991_crowd.jpg,train,109
coco_448176_217106.jpg,train,120
coco_448181_186653.jpg,train,106
coco_44823_crowd.jpg,train,56
coco_448657_crowd.jpg,train,72
coco_448705_crowd.jpg,train,93
coco_448759_436899.jpg,train,70
coco_448998_496844.jpg,train,103
coco_449102_530481.jpg,train,103
coco_449191_437798.jpg,train,83
coco_449302_191100.jpg,train,65
coco_449466_426321.jpg,train,64
coco_449522_438560.jpg,train,95
coco_449560_207179.jpg,train,53
coco_449828_218436.jpg,train,65
coco_449839_crowd.jpg,train,117
coco_449895_455231.jpg,train,81
coco_4498_235289.jpg,train,80
coco_450263_crowd.jpg,train,73
coco_450308_crowd.jpg,train,66
coco_450357_crowd.jpg,train,82
coco_450359_crowd.jpg,train,120
coco_450400_1229397.jpg,train,98
coco_450674_crowd.jpg,train,49
coco_450709_438266.jpg,train,74
coco_450724_188432.jpg,train,63
coco_45099_212563.jpg,train,122
coco_451008_471937.jpg,train,101
coco_45110_185200.jpg,train,101
coco_451275_crowd.jpg,train,106
coco_451345_422906.jpg,train,73
coco_451412_crowd.jpg,train,83
coco_451463_crowd.jpg,train,104
coco_451511_426948.jpg,train,75
coco_45175_191138.jpg,train,81
coco_451835_1265809.jpg,train,131
coco_451951_2191133.jpg,train,52
coco_452591_crowd.jpg,train,86
coco_452611_crowd.jpg,train,84
coco_452618_188334.jpg,train,90
coco_452676_439635.jpg,train,106
coco_452836_426338.jpg,train,65
coco_452917_431626.jpg,train,75
coco_453481_crowd.jpg,train,125
coco_453485_2151013.jpg,train,108
coco_45367_195619.jpg,train,97
coco_453757_crowd.jpg,train,81
coco_453792_484729.jpg,train,119
coco_453799_187840.jpg,train,74
coco_45392_510589.jpg,train,56
coco_454143_436275.jpg,train,101
coco_454148_450138.jpg,train,113
coco_454457_439349.jpg,train,94
coco_454776_1733789.jpg,train,70
coco_455210_483976.jpg,train,53
coco_455279_523198.jpg,train,94
coco_455355_crowd.jpg,train,100
coco_455414_445688.jpg,train,71
coco_455435_1209251.jpg,train,98
coco_4554_crowd.jpg,train,60
coco_455528_crowd.jpg,train,133
coco_455610_crowd.jpg,train,54
coco_455675_crowd.jpg,train,64
coco_455772_442049.jpg,train,77
coco_455956_crowd.jpg,train,92
coco_456127_2011171.jpg,train,79
coco_456184_crowd.jpg,train,128
coco_456239_441649.jpg,train,68
coco_45627_498538.jpg,train,41
coco_456465_441273.jpg,train,122
coco_456552_445953.jpg,train,135
coco_456574_crowd.jpg,train,140
coco_456638_185174.jpg,train,64
coco_456969_489304.jpg,train,96
coco_457217_463229.jpg,train,130
coco_457249_crowd.jpg,train,74
coco_457254_183797.jpg,train,99
coco_457538_424434.jpg,train,119
coco_457575_1727743.jpg,train,80
coco_457877_crowd.jpg,train,53
coco_458103_471703.jpg,train,75
coco_458323_crowd.jpg,train,76
coco_45920_524479.jpg,train,60
coco_459258_252334.jpg,train,69
coco_459320_crowd.jpg,train,62
coco_459721_crowd.jpg,train,90
coco_459801_421888.jpg,train,37
coco_459923_421891.jpg,train,70
coco_460010_1724823.jpg,train,57
coco_460346_488210.jpg,train,63
coco_460454_crowd.jpg,train,96
coco_460997_475021.jpg,train,70
coco_461255_1709223.jpg,train,137
coco_461256_1740219.jpg,train,93
coco_461715_190424.jpg,train,88
coco_461838_440513.jpg,train,62
coco_461884_211668.jpg,train,59
coco_462324_542731.jpg,train,91
coco_462640_crowd.jpg,train,91
coco_46269_460310.jpg,train,116
coco_463013_crowd.jpg,train,78
coco_463203_439236.jpg,train,140
coco_463325_422563.jpg,train,207
coco_463398_crowd.jpg,train,76
coco_463716_443853.jpg,train,101
coco_463771_537706.jpg,train,69
coco_463783_crowd.jpg,train,50
coco_463836_441196.jpg,train,88
coco_463884_436104.jpg,train,93
coco_464087_crowd.jpg,train,124
coco_464200_455130.jpg,train,64
coco_464317_446853.jpg,train,122
coco_464515_crowd.jpg,train,65
coco_464526_206821.jpg,train,78
coco_464831_crowd.jpg,train,80
coco_464857_crowd.jpg,train,79
coco_464906_1241729.jpg,train,122
coco_465074_185280.jpg,train,94
coco_465275_195521.jpg,train,120
coco_465323_477934.jpg,train,77
coco_465422_466549.jpg,train,74
coco_465692_1738830.jpg,train,66
coco_465820_439896.jpg,train,65
coco_465877_2162460.jpg,train,89
coco_465911_430088.jpg,train,83
coco_465973_crowd.jpg,train,93
coco_466939_209819.jpg,train,84
coco_466981_425460.jpg,train,96
coco_467000_crowd.jpg,train,78
coco_467107_crowd.jpg,train,83
coco_467130_crowd.jpg,train,108
coco_467151_crowd.jpg,train,78
coco_467297_436400.jpg,train,129
coco_46743_crowd.jpg,train,106
coco_467580_1723250.jpg,train,49
coco_467843_449130.jpg,train,66
coco_467854_209235.jpg,train,89
coco_467863_470986.jpg,train,73
coco_467887_205907.jpg,train,83
coco_468027_crowd.jpg,train,137
coco_468043_193882.jpg,train,75
coco_468063_crowd.jpg,train,72
coco_468162_432733.jpg,train,81
coco_468302_493448.jpg,train,122
coco_468345_445508.jpg,train,88
coco_468471_crowd.jpg,train,110
coco_468483_475729.jpg,train,123
coco_468612_426347.jpg,train,95
coco_468953_crowd.jpg,train,96
coco_468993_442471.jpg,train,89
coco_469119_crowd.jpg,train,65
coco_469158_471336.jpg,train,76
coco_469200_crowd.jpg,train,56
coco_469232_449187.jpg,train,63
coco_469235_462773.jpg,train,97
coco_469634_457058.jpg,train,108
coco_46975_190504.jpg,train,70
coco_469793_193153.jpg,train,96
coco_469840_crowd.jpg,train,136
coco_470070_crowd.jpg,train,142
coco_470313_191483.jpg,train,84
coco_470364_206328.jpg,train,127
coco_470513_2163164.jpg,train,73
coco_470536_crowd.jpg,train,100
coco_471483_442762.jpg,train,51
coco_471858_201132.jpg,train,55
coco_472088_crowd.jpg,train,113
coco_472160_189778.jpg,train,85
coco_472282_crowd.jpg,train,74
coco_472472_crowd.jpg,train,59
coco_472509_447262.jpg,train,55
coco_472610_190413.jpg,train,103
coco_472860_crowd.jpg,train,81
coco_473002_crowd.jpg,train,114
coco_4731_crowd.jpg,train,90
coco_473204_220866.jpg,train,142
coco_47361_crowd.jpg,train,68
coco_474034_crowd.jpg,train,62
coco_474054_crowd.jpg,train,72
coco_474119_488380.jpg,train,95
coco_474465_crowd.jpg,train,81
coco_474741_1710691.jpg,train,170
coco_475159_1729577.jpg,train,57
coco_47516_crowd.jpg,train,98
coco_475182_crowd.jpg,train,138
coco_475407_212821.jpg,train,154
coco_475466_208945.jpg,train,91
coco_475685_2161547.jpg,train,79
coco_475844_crowd.jpg,train,67
coco_475856_481542.jpg,train,58
coco_476335_crowd.jpg,train,65
coco_476349_422173.jpg,train,40
coco_476552_crowd.jpg,train,59
coco_476597_crowd.jpg,train,128
coco_476709_2207184.jpg,train,71
coco_476838_crowd.jpg,train,85
coco_476843_crowd.jpg,train,53
coco_476894_crowd.jpg,train,76
coco_476925_202256.jpg,train,92
coco_477042_crowd.jpg,train,149
coco_477112_199373.jpg,train,92
coco_477780_428153.jpg,train,66
coco_477853_2161764.jpg,train,98
coco_477867_crowd.jpg,train,70
coco_477924_435508.jpg,train,68
coco_477940_216197.jpg,train,60
