scheme,filename,source_width,source_height,source_aspect_ratio,bucket,bucket_width,bucket_height,bucket_aspect_ratio,scale,resized_width,resized_height,crop_width_px,crop_height_px,crop_area_fraction,retained_area_fraction
conservative_9,danbooru_anime_11918760.jpg,640,640,1.0,1024x1024,1024,1024,1.0,1.6,1024.0,1024.0,0.0,0.0,0.0,1.0
conservative_9,danbooru_anime_11918761.jpg,847,1200,0.7058333333333333,896x1152,896,1152,0.7777777777777778,1.0578512396694215,896.0,1269.4214876033059,0.0,117.42148760330588,0.09250000000000008,0.9074999999999999
conservative_9,danbooru_anime_11918767.jpg,707,1000,0.707,896x1152,896,1152,0.7777777777777778,1.2673267326732673,896.0,1267.3267326732673,0.0,115.32673267326732,0.09099999999999997,0.909
conservative_9,danbooru_anime_11918769.jpg,1708,2123,0.8045219029674988,896x1152,896,1152,0.7777777777777778,0.5426283560998587,926.8092322185587,1152.0,30.80923221855869,0.0,0.03324225865209474,0.9667577413479053
conservative_9,danbooru_anime_11918776.jpg,2816,4096,0.6875,896x1152,896,1152,0.7777777777777778,0.3181818181818182,896.0,1303.2727272727273,0.0,151.27272727272725,0.11607142857142849,0.8839285714285715
conservative_9,danbooru_anime_11918790.jpg,1284,2778,0.46220302375809935,640x1344,640,1344,0.47619047619047616,0.4984423676012461,640.0,1384.6728971962616,0.0,40.6728971962616,0.029373650107991367,0.9706263498920086
conservative_9,danbooru_anime_11918792.jpg,1284,2778,0.46220302375809935,640x1344,640,1344,0.47619047619047616,0.4984423676012461,640.0,1384.6728971962616,0.0,40.6728971962616,0.029373650107991367,0.9706263498920086
conservative_9,danbooru_anime_11918794.jpg,1284,2778,0.46220302375809935,640x1344,640,1344,0.47619047619047616,0.4984423676012461,640.0,1384.6728971962616,0.0,40.6728971962616,0.029373650107991367,0.9706263498920086
conservative_9,danbooru_anime_11918802.jpg,1536,2048,0.75,896x1152,896,1152,0.7777777777777778,0.5833333333333334,896.0,1194.6666666666667,0.0,42.66666666666674,0.03571428571428585,0.9642857142857142
conservative_9,danbooru_anime_11918808.jpg,720,1980,0.36363636363636365,576x1536,576,1536,0.375,0.8,576.0,1584.0,0.0,48.0,0.030303030303030304,0.9696969696969697
conservative_9,danbooru_anime_11918814.jpg,2480,3508,0.7069555302166477,896x1152,896,1152,0.7777777777777778,0.36129032258064514,896.0,1267.406451612903,0.0,115.40645161290308,0.09105717543573855,0.9089428245642615
conservative_9,danbooru_anime_11918818.jpg,821,1200,0.6841666666666667,896x1152,896,1152,0.7777777777777778,1.0913520097442144,896.0,1309.6224116930573,0.0,157.6224116930573,0.12035714285714291,0.8796428571428571
conservative_9,danbooru_anime_11918822.jpg,707,1000,0.707,896x1152,896,1152,0.7777777777777778,1.2673267326732673,896.0,1267.3267326732673,0.0,115.32673267326732,0.09099999999999997,0.909
conservative_9,danbooru_anime_11918830.jpg,1673,1650,1.013939393939394,1024x1024,1024,1024,1.0,0.6206060606060606,1038.2739393939394,1024.0,14.273939393939372,0.0,0.013747758517632973,0.986252241482367
conservative_9,danbooru_anime_11918832.jpg,2048,1431,1.4311670160726764,1152x896,1152,896,1.2857142857142858,0.6261355695317959,1282.325646401118,896.0,130.3256464011181,0.0,0.10163225446428578,0.8983677455357142
conservative_9,danbooru_anime_11918835.jpg,2894,4093,0.7070608355729294,896x1152,896,1152,0.7777777777777778,0.30960608154803043,896.0000000000001,1267.2176917760885,1.1368683772161603e-13,115.21769177608849,0.09092178283480513,0.9090782171651949
conservative_9,danbooru_anime_11918836.jpg,1059,1500,0.706,896x1152,896,1152,0.7777777777777778,0.846081208687441,896.0,1269.1218130311615,0.0,117.12181303116154,0.0922857142857144,0.9077142857142856
conservative_9,danbooru_anime_11918840.jpg,1961,2952,0.6642953929539296,768x1280,768,1280,0.6,0.43360433604336046,850.2981029810298,1280.0,82.29810298102984,0.0,0.09678735339112701,0.903212646608873
conservative_9,danbooru_anime_11918841.jpg,1536,2048,0.75,896x1152,896,1152,0.7777777777777778,0.5833333333333334,896.0,1194.6666666666667,0.0,42.66666666666674,0.03571428571428585,0.9642857142857142
conservative_9,danbooru_anime_11918842.jpg,1380,2764,0.4992764109985528,640x1344,640,1344,0.47619047619047616,0.48625180897250364,671.027496382055,1344.0,31.027496382055006,0.0,0.04623878536922015,0.9537612146307799
conservative_9,danbooru_anime_11918853.jpg,1059,1500,0.706,896x1152,896,1152,0.7777777777777778,0.846081208687441,896.0,1269.1218130311615,0.0,117.12181303116154,0.0922857142857144,0.9077142857142856
conservative_9,danbooru_anime_11918864.jpg,1536,2048,0.75,896x1152,896,1152,0.7777777777777778,0.5833333333333334,896.0,1194.6666666666667,0.0,42.66666666666674,0.03571428571428585,0.9642857142857142
conservative_9,danbooru_anime_11918866.jpg,1860,1692,1.099290780141844,1024x1024,1024,1024,1.0,0.6052009456264775,1125.6737588652481,1024.0,101.67375886524815,0.0,0.09032258064516123,0.9096774193548388
conservative_9,danbooru_anime_11918867.jpg,3000,3000,1.0,1024x1024,1024,1024,1.0,0.3413333333333333,1024.0,1024.0,0.0,0.0,0.0,1.0
conservative_9,danbooru_anime_11918876.jpg,3600,4968,0.7246376811594203,896x1152,896,1152,0.7777777777777778,0.24888888888888888,896.0,1236.48,0.0,84.48000000000002,0.06832298136645969,0.9316770186335404
conservative_9,danbooru_anime_11918877.jpg,650,827,0.7859733978234583,896x1152,896,1152,0.7777777777777778,1.3929866989117292,905.4413542926239,1152.0,9.441354292623942,0.0,0.01042735042735044,0.9895726495726496
conservative_9,danbooru_anime_11918881.jpg,1413,2048,0.68994140625,896x1152,896,1152,0.7777777777777778,0.6341118188251946,896.0,1298.6610049539986,0.0,146.6610049539986,0.11293247767857136,0.8870675223214286
conservative_9,danbooru_anime_11918887.jpg,1486,1801,0.8250971682398668,896x1152,896,1152,0.7777777777777778,0.6396446418656302,950.5119378123264,1152.0,54.51193781232644,0.0,0.05735008224914006,0.9426499177508599
conservative_9,danbooru_anime_11918888.jpg,2048,1280,1.6,1280x768,1280,768,1.6666666666666667,0.625,1280.0,800.0,0.0,32.0,0.04,0.96
conservative_9,danbooru_anime_11918918.jpg,1463,2048,0.71435546875,896x1152,896,1152,0.7777777777777778,0.6124401913875598,896.0,1254.2775119617224,0.0,102.27751196172244,0.08154296875000004,0.91845703125
conservative_9,danbooru_anime_11918928.jpg,1463,2048,0.71435546875,896x1152,896,1152,0.7777777777777778,0.6124401913875598,896.0,1254.2775119617224,0.0,102.27751196172244,0.08154296875000004,0.91845703125
conservative_9,danbooru_anime_11918929.jpg,1059,1500,0.706,896x1152,896,1152,0.7777777777777778,0.846081208687441,896.0,1269.1218130311615,0.0,117.12181303116154,0.0922857142857144,0.9077142857142856
conservative_9,danbooru_anime_11918938.jpg,2492,1742,1.4305396096440872,1152x896,1152,896,1.2857142857142858,0.5143513203214696,1281.763490241102,896.0,129.7634902411021,0.0,0.10123824810823193,0.8987617518917681
conservative_9,danbooru_anime_11918955.jpg,1260,1859,0.6777837547068316,768x1280,768,1280,0.6,0.6885422270037654,867.5632060247444,1280.0,99.56320602474443,0.0,0.1147619047619047,0.8852380952380953
conservative_9,danbooru_anime_11918956.jpg,700,700,1.0,1024x1024,1024,1024,1.0,1.4628571428571429,1024.0,1024.0,0.0,0.0,0.0,1.0
conservative_9,danbooru_anime_11918957.jpg,2508,3541,0.7082744987291726,896x1152,896,1152,0.7777777777777778,0.3572567783094099,896.0,1265.0462519936204,0.0,113.04625199362044,0.08936135877677813,0.9106386412232219
conservative_9,danbooru_anime_11918962.jpg,2508,3541,0.7082744987291726,896x1152,896,1152,0.7777777777777778,0.3572567783094099,896.0,1265.0462519936204,0.0,113.04625199362044,0.08936135877677813,0.9106386412232219
conservative_9,danbooru_anime_11918972.jpg,1063,945,1.1248677248677248,1024x1024,1024,1024,1.0,1.0835978835978837,1151.8645502645504,1024.0,127.86455026455042,0.0,0.11100658513640652,0.8889934148635935
conservative_9,danbooru_anime_11918974.jpg,1638,2048,0.7998046875,896x1152,896,1152,0.7777777777777778,0.5625,921.375,1152.0,25.375,0.0,0.027540360873694207,0.9724596391263058
conservative_9,danbooru_anime_11918989.jpg,1448,2048,0.70703125,896x1152,896,1152,0.7777777777777778,0.6187845303867403,896.0,1267.2707182320441,0.0,115.27071823204415,0.09095982142857134,0.9090401785714286
conservative_9,danbooru_anime_11918993.jpg,3187,2222,1.4342934293429344,1152x896,1152,896,1.2857142857142858,0.40324032403240323,1285.1269126912691,896.0,133.12691269126913,0.0,0.10359047917880683,0.8964095208211932
conservative_9,danbooru_anime_11919001.jpg,826,1169,0.7065868263473054,896x1152,896,1152,0.7777777777777778,1.0847457627118644,896.0,1268.0677966101696,0.0,116.06779661016958,0.0915312232677502,0.9084687767322498
conservative_9,danbooru_anime_11919007.jpg,2031,2952,0.6880081300813008,896x1152,896,1152,0.7777777777777778,0.44116198916789756,896.0,1302.3101920236336,0.0,150.3101920236336,0.11541811846689894,0.884581881533101
conservative_9,danbooru_anime_11919013.jpg,3333,2191,1.521223185759927,1280x768,1280,768,1.6666666666666667,0.384038403840384,1280.0,841.4281428142814,0.0,73.42814281428139,0.08726608854404384,0.9127339114559562
conservative_9,danbooru_anime_11919020.jpg,2576,3816,0.6750524109014675,768x1280,768,1280,0.6,0.33542976939203356,864.0670859538784,1280.0,96.0670859538784,0.0,0.11118012422360253,0.8888198757763974
conservative_9,danbooru_anime_11919026.jpg,2000,2000,1.0,1024x1024,1024,1024,1.0,0.512,1024.0,1024.0,0.0,0.0,0.0,1.0
conservative_9,danbooru_anime_11919027.jpg,2756,2756,1.0,1024x1024,1024,1024,1.0,0.37155297532656023,1024.0,1024.0,0.0,0.0,0.0,1.0
conservative_9,danbooru_anime_11919031.jpg,1447,2047,0.7068881289692233,896x1152,896,1152,0.7777777777777778,0.6192121630960609,896.0000000000001,1267.5272978576365,1.1368683772161603e-13,115.52729785763654,0.09114383418242736,0.9088561658175727
conservative_9,danbooru_anime_11919038.jpg,2048,1536,1.3333333333333333,1152x896,1152,896,1.2857142857142858,0.5833333333333334,1194.6666666666667,896.0,42.66666666666674,0.0,0.03571428571428585,0.9642857142857142
conservative_9,danbooru_anime_11919049.jpg,750,1000,0.75,896x1152,896,1152,0.7777777777777778,1.1946666666666668,896.0000000000001,1194.6666666666667,1.1368683772161603e-13,42.66666666666674,0.03571428571428585,0.9642857142857142
conservative_9,danbooru_anime_11919058.jpg,1738,2894,0.6005528680027643,768x1280,768,1280,0.6,0.44229440221147204,768.7076710435384,1280.0,0.7076710435384257,0.0,0.0009205983889529405,0.999079401611047
conservative_9,danbooru_anime_11919059.jpg,1292,2092,0.6175908221797323,768x1280,768,1280,0.6,0.6118546845124283,790.5162523900574,1280.0,22.51625239005739,0.0,0.02848297213622289,0.9715170278637771
conservative_9,danbooru_anime_11919063.jpg,1170,1551,0.7543520309477756,896x1152,896,1152,0.7777777777777778,0.7658119658119659,896.0000000000001,1187.774358974359,1.1368683772161603e-13,35.774358974359075,0.030118817352860042,0.96988118264714
conservative_9,danbooru_anime_11919069.jpg,1270,1860,0.6827956989247311,768x1280,768,1280,0.6,0.6881720430107527,873.9784946236559,1280.0,105.97849462365593,0.0,0.12125984251968507,0.878740157480315
conservative_9,danbooru_anime_11919071.jpg,812,1000,0.812,896x1152,896,1152,0.7777777777777778,1.152,935.424,1152.0,39.42399999999998,0.0,0.04214559386973168,0.9578544061302683
conservative_9,danbooru_anime_11919076.jpg,812,1000,0.812,896x1152,896,1152,0.7777777777777778,1.152,935.424,1152.0,39.42399999999998,0.0,0.04214559386973168,0.9578544061302683
conservative_9,danbooru_anime_11919079.jpg,3300,4620,0.7142857142857143,896x1152,896,1152,0.7777777777777778,0.27151515151515154,896.0000000000001,1254.4,1.1368683772161603e-13,102.40000000000009,0.08163265306122461,0.9183673469387754
conservative_9,danbooru_anime_11919089.jpg,3400,5700,0.5964912280701754,768x1280,768,1280,0.6,0.22588235294117648,768.0,1287.5294117647059,0.0,7.529411764705856,0.005847953216374249,0.9941520467836258
conservative_9,danbooru_anime_11919102.jpg,2366,3471,0.6816479400749064,768x1280,768,1280,0.6,0.36876980697205414,872.5093632958801,1280.0,104.50936329588012,0.0,0.11978021978021966,0.8802197802197803
conservative_9,danbooru_anime_11919103.jpg,827,1417,0.5836273817925194,768x1280,768,1280,0.6,0.9286577992744861,768.0,1315.9081015719469,0.0,35.90810157194687,0.027287697012467766,0.9727123029875322
conservative_9,danbooru_anime_11919107.jpg,1887,3000,0.629,768x1280,768,1280,0.6,0.4266666666666667,805.12,1280.0,37.120000000000005,0.0,0.046104928457869614,0.9538950715421304
conservative_9,danbooru_anime_11919109.jpg,2800,3500,0.8,896x1152,896,1152,0.7777777777777778,0.3291428571428571,921.5999999999999,1152.0,25.59999999999991,0.0,0.027777777777777735,0.9722222222222222
conservative_9,danbooru_anime_11919111.jpg,2800,3500,0.8,896x1152,896,1152,0.7777777777777778,0.3291428571428571,921.5999999999999,1152.0,25.59999999999991,0.0,0.027777777777777735,0.9722222222222222
conservative_9,danbooru_anime_11919115.jpg,3000,2100,1.4285714285714286,1152x896,1152,896,1.2857142857142858,0.4266666666666667,1280.0,896.0000000000001,128.0,1.1368683772161603e-13,0.10000000000000019,0.8999999999999998
conservative_9,danbooru_anime_11919118.jpg,1003,1383,0.725234996384671,896x1152,896,1152,0.7777777777777778,0.8933200398803589,896.0,1235.4616151545363,0.0,83.46161515453628,0.06755500464828007,0.9324449953517199
conservative_9,danbooru_anime_11919120.jpg,1200,1025,1.170731707317073,1152x896,1152,896,1.2857142857142858,0.96,1152.0,984.0,0.0,88.0,0.08943089430894309,0.9105691056910569
conservative_9,danbooru_anime_11919125.jpg,2888,2040,1.415686274509804,1152x896,1152,896,1.2857142857142858,0.4392156862745098,1268.4549019607844,896.0,116.45490196078435,0.0,0.09180846853977055,0.9081915314602295
conservative_9,danbooru_anime_11919129.jpg,1378,2039,0.6758214811181952,768x1280,768,1280,0.6,0.6277587052476704,865.0514958312898,1280.0,97.0514958312898,0.0,0.11219158200290277,0.8878084179970972
conservative_9,danbooru_anime_11919133.jpg,1000,1330,0.7518796992481203,896x1152,896,1152,0.7777777777777778,0.896,896.0,1191.68,0.0,39.680000000000064,0.03329752953813107,0.966702470461869
conservative_9,danbooru_anime_11919135.jpg,1518,1768,0.8585972850678733,896x1152,896,1152,0.7777777777777778,0.6515837104072398,989.10407239819,1152.0,93.10407239819006,0.0,0.09412970282535496,0.9058702971746451
conservative_9,danbooru_anime_11919144.jpg,1000,1412,0.7082152974504249,896x1152,896,1152,0.7777777777777778,0.896,896.0,1265.152,0.0,113.15200000000004,0.08943747470659655,0.9105625252934034
conservative_9,danbooru_anime_11919146.jpg,1280,1440,0.8888888888888888,1024x1024,1024,1024,1.0,0.8,1024.0,1152.0,0.0,128.0,0.1111111111111111,0.8888888888888888
conservative_9,danbooru_anime_11919148.jpg,885,1314,0.6735159817351598,768x1280,768,1280,0.6,0.974124809741248,862.1004566210045,1280.0,94.10045662100447,0.0,0.10915254237288136,0.8908474576271187
conservative_9,danbooru_anime_11919150.jpg,977,1000,0.977,1024x1024,1024,1024,1.0,1.0481064483111566,1024.0,1048.1064483111566,0.0,24.106448311156555,0.022999999999999958,0.9770000000000001
conservative_9,danbooru_anime_11919151.jpg,1600,900,1.7777777777777777,1280x768,1280,768,1.6666666666666667,0.8533333333333334,1365.3333333333335,768.0,85.33333333333348,0.0,0.0625,0.9375
conservative_9,danbooru_anime_11919152.jpg,2480,3508,0.7069555302166477,896x1152,896,1152,0.7777777777777778,0.36129032258064514,896.0,1267.406451612903,0.0,115.40645161290308,0.09105717543573855,0.9089428245642615
conservative_9,danbooru_anime_11919159.jpg,2897,4096,0.707275390625,896x1152,896,1152,0.7777777777777778,0.309285467725233,896.0000000000001,1266.8332758025545,1.1368683772161603e-13,114.83327580255445,0.09064592633928586,0.9093540736607141
conservative_9,danbooru_anime_11919163.jpg,2400,3200,0.75,896x1152,896,1152,0.7777777777777778,0.37333333333333335,896.0,1194.6666666666667,0.0,42.66666666666674,0.03571428571428585,0.9642857142857142
conservative_9,danbooru_anime_11919164.jpg,1000,1330,0.7518796992481203,896x1152,896,1152,0.7777777777777778,0.896,896.0,1191.68,0.0,39.680000000000064,0.03329752953813107,0.966702470461869
conservative_9,danbooru_anime_11919166.jpg,992,1403,0.707056307911618,896x1152,896,1152,0.7777777777777778,0.9032258064516129,896.0,1267.225806451613,0.0,115.22580645161293,0.090927604113634,0.909072395886366
conservative_9,danbooru_anime_11919172.jpg,1639,2048,0.80029296875,896x1152,896,1152,0.7777777777777778,0.5625,921.9375,1152.0,25.9375,0.0,0.02813368585180666,0.9718663141481934
conservative_9,danbooru_anime_11919173.jpg,3000,4000,0.75,896x1152,896,1152,0.7777777777777778,0.2986666666666667,896.0000000000001,1194.6666666666667,1.1368683772161603e-13,42.66666666666674,0.03571428571428585,0.9642857142857142
conservative_9,danbooru_anime_11919174.jpg,2756,2756,1.0,1024x1024,1024,1024,1.0,0.37155297532656023,1024.0,1024.0,0.0,0.0,0.0,1.0
conservative_9,danbooru_anime_11919175.jpg,1000,1330,0.7518796992481203,896x1152,896,1152,0.7777777777777778,0.896,896.0,1191.68,0.0,39.680000000000064,0.03329752953813107,0.966702470461869
conservative_9,danbooru_anime_11919178.jpg,2756,2756,1.0,1024x1024,1024,1024,1.0,0.37155297532656023,1024.0,1024.0,0.0,0.0,0.0,1.0
conservative_9,danbooru_anime_11919180.jpg,2756,2756,1.0,1024x1024,1024,1024,1.0,0.37155297532656023,1024.0,1024.0,0.0,0.0,0.0,1.0
conservative_9,danbooru_anime_11919181.jpg,1280,1440,0.8888888888888888,1024x1024,1024,1024,1.0,0.8,1024.0,1152.0,0.0,128.0,0.1111111111111111,0.8888888888888888
conservative_9,danbooru_anime_11919184.jpg,2625,3375,0.7777777777777778,896x1152,896,1152,0.7777777777777778,0.3413333333333333,896.0,1152.0,0.0,0.0,0.0,1.0
conservative_9,danbooru_anime_11919196.jpg,932,1073,0.8685927306616962,896x1152,896,1152,0.7777777777777778,1.0736253494874184,1000.618825722274,1152.0,104.61882572227398,0.0,0.10455412494039101,0.895445875059609
conservative_9,danbooru_anime_11919200.jpg,1000,1330,0.7518796992481203,896x1152,896,1152,0.7777777777777778,0.896,896.0,1191.68,0.0,39.680000000000064,0.03329752953813107,0.966702470461869
conservative_9,danbooru_anime_11919202.jpg,2696,3715,0.725706594885599,896x1152,896,1152,0.7777777777777778,0.3323442136498516,896.0,1234.6587537091987,0.0,82.65875370919866,0.0669486637185156,0.9330513362814844
conservative_9,danbooru_anime_11919204.jpg,2000,2714,0.7369196757553427,896x1152,896,1152,0.7777777777777778,0.448,896.0,1215.872,0.0,63.87200000000007,0.0525318454574167,0.9474681545425833
conservative_9,danbooru_anime_11919208.jpg,1536,2048,0.75,896x1152,896,1152,0.7777777777777778,0.5833333333333334,896.0,1194.6666666666667,0.0,42.66666666666674,0.03571428571428585,0.9642857142857142
conservative_9,danbooru_anime_11919212.jpg,3400,3000,1.1333333333333333,1024x1024,1024,1024,1.0,0.3413333333333333,1160.5333333333333,1024.0,136.5333333333333,0.0,0.11764705882352938,0.8823529411764706
conservative_9,danbooru_anime_11919216.jpg,1449,2376,0.6098484848484849,768x1280,768,1280,0.6,0.5387205387205387,780.6060606060606,1280.0,12.606060606060623,0.0,0.01614906832298136,0.9838509316770186
conservative_9,danbooru_anime_11919217.jpg,2304,3072,0.75,896x1152,896,1152,0.7777777777777778,0.3888888888888889,896.0,1194.6666666666667,0.0,42.66666666666674,0.03571428571428585,0.9642857142857142
conservative_9,danbooru_anime_11919220.jpg,2480,3508,0.7069555302166477,896x1152,896,1152,0.7777777777777778,0.36129032258064514,896.0,1267.406451612903,0.0,115.40645161290308,0.09105717543573855,0.9089428245642615
conservative_9,danbooru_anime_11919223.jpg,1345,2048,0.65673828125,768x1280,768,1280,0.6,0.625,840.625,1280.0,72.625,0.0,0.08639405204460966,0.9136059479553903
conservative_9,danbooru_anime_11919227.jpg,1280,721,1.7753120665742026,1280x768,1280,768,1.6666666666666667,1.0651872399445215,1363.4396671289874,768.0,83.43966712898737,0.0,0.06119791666666656,0.9388020833333335
conservative_9,danbooru_anime_11919229.jpg,2667,3798,0.7022116903633492,896x1152,896,1152,0.7777777777777778,0.3359580052493438,896.0,1275.9685039370079,0.0,123.96850393700788,0.09715639810426531,0.9028436018957346
conservative_9,danbooru_anime_11919232.jpg,917,1544,0.5939119170984456,768x1280,768,1280,0.6,0.8375136314067612,768.0,1293.1210468920392,0.0,13.121046892039203,0.010146804835924023,0.989853195164076
conservative_9,danbooru_anime_11919233.jpg,2500,2500,1.0,1024x1024,1024,1024,1.0,0.4096,1024.0,1024.0,0.0,0.0,0.0,1.0
conservative_9,danbooru_anime_11919236.jpg,1280,1440,0.8888888888888888,1024x1024,1024,1024,1.0,0.8,1024.0,1152.0,0.0,128.0,0.1111111111111111,0.8888888888888888
conservative_9,danbooru_anime_11919238.jpg,1166,1372,0.8498542274052479,896x1152,896,1152,0.7777777777777778,0.8396501457725948,979.0320699708456,1152.0,83.03206997084555,0.0,0.08481036782923582,0.9151896321707642
conservative_9,danbooru_anime_11919242.jpg,1719,2200,0.7813636363636364,896x1152,896,1152,0.7777777777777778,0.5236363636363637,900.1309090909092,1152.0,4.130909090909199,0.0,0.004589231465322308,0.9954107685346777
conservative_9,danbooru_anime_11919246.jpg,3430,6099,0.5623872766027218,768x1280,768,1280,0.6,0.2239067055393586,768.0,1365.606997084548,0.0,85.60699708454808,0.06268787232879701,0.937312127671203
conservative_9,danbooru_anime_11919248.jpg,1280,1441,0.8882720333102012,1024x1024,1024,1024,1.0,0.8,1024.0,1152.8,0.0,128.79999999999995,0.11172796668979872,0.8882720333102013
conservative_9,danbooru_anime_11919249.jpg,1536,2048,0.75,896x1152,896,1152,0.7777777777777778,0.5833333333333334,896.0,1194.6666666666667,0.0,42.66666666666674,0.03571428571428585,0.9642857142857142
conservative_9,danbooru_anime_11919268.jpg,1200,1800,0.6666666666666666,768x1280,768,1280,0.6,0.7111111111111111,853.3333333333334,1280.0,85.33333333333337,0.0,0.10000000000000006,0.8999999999999999
conservative_9,danbooru_anime_11919276.jpg,2575,3026,0.8509583608724388,896x1152,896,1152,0.7777777777777778,0.38070059484467944,980.3040317250495,1152.0,84.30403172504953,0.0,0.08599784250269676,0.9140021574973033
conservative_9,danbooru_anime_11919277.jpg,2038,960,2.122916666666667,1344x640,1344,640,2.1,0.6666666666666666,1358.6666666666665,640.0,14.666666666666515,0.0,0.01079489695780159,0.9892051030421984
conservative_9,danbooru_anime_11919287.jpg,680,962,0.7068607068607069,896x1152,896,1152,0.7777777777777778,1.3176470588235294,896.0,1267.5764705882352,0.0,115.57647058823522,0.09117909117909108,0.9088209088209089
conservative_9,danbooru_anime_11919289.jpg,768,1024,0.75,896x1152,896,1152,0.7777777777777778,1.1666666666666667,896.0,1194.6666666666667,0.0,42.66666666666674,0.03571428571428585,0.9642857142857142
conservative_9,danbooru_anime_11919291.jpg,675,1350,0.5,640x1344,640,1344,0.47619047619047616,0.9955555555555555,672.0,1344.0,32.0,0.0,0.047619047619047616,0.9523809523809523
conservative_9,danbooru_anime_11919294.jpg,1629,1373,1.1864530225782957,1152x896,1152,896,1.2857142857142858,0.7071823204419889,1152.0,970.9613259668508,0.0,74.96132596685084,0.07720320466132562,0.9227967953386744
conservative_9,danbooru_anime_11919299.jpg,4096,3277,1.2499237107110162,1152x896,1152,896,1.2857142857142858,0.28125,1152.0,921.65625,0.0,25.65625,0.027837113891431866,0.9721628861085682
conservative_9,danbooru_anime_11919300.jpg,2749,4096,0.671142578125,768x1280,768,1280,0.6,0.3125,859.0625,1280.0,91.0625,0.0,0.10600218261185886,0.8939978173881411
conservative_9,danbooru_anime_11919301.jpg,2894,4093,0.7070608355729294,896x1152,896,1152,0.7777777777777778,0.30960608154803043,896.0000000000001,1267.2176917760885,1.1368683772161603e-13,115.21769177608849,0.09092178283480513,0.9090782171651949
conservative_9,danbooru_anime_11919326.jpg,2048,1366,1.499267935578331,1280x768,1280,768,1.6666666666666667,0.625,1280.0,853.75,0.0,85.75,0.10043923865300146,0.8995607613469986
conservative_9,danbooru_anime_11919335.jpg,2756,2756,1.0,1024x1024,1024,1024,1.0,0.37155297532656023,1024.0,1024.0,0.0,0.0,0.0,1.0
conservative_9,danbooru_anime_11919336.jpg,2304,3072,0.75,896x1152,896,1152,0.7777777777777778,0.3888888888888889,896.0,1194.6666666666667,0.0,42.66666666666674,0.03571428571428585,0.9642857142857142
conservative_9,danbooru_anime_11919343.jpg,1511,2048,0.73779296875,896x1152,896,1152,0.7777777777777778,0.5929847782925215,896.0,1214.432825943084,0.0,62.432825943084026,0.05140904017857141,0.9485909598214286
conservative_9,danbooru_anime_11919347.jpg,1809,2559,0.7069167643610785,896x1152,896,1152,0.7777777777777778,0.4953012714206744,896.0,1267.475953565506,0.0,115.47595356550596,0.09110701725004192,0.9088929827499581
conservative_9,danbooru_anime_11919350.jpg,1812,2183,0.8300503893724233,896x1152,896,1152,0.7777777777777778,0.5277141548327989,956.2180485570317,1152.0,60.21804855703169,0.0,0.06297522688251182,0.9370247731174882
conservative_9,danbooru_anime_11919355.jpg,2588,3576,0.7237136465324385,896x1152,896,1152,0.7777777777777778,0.3462132921174652,896.0,1238.0587326120556,0.0,86.05873261205556,0.06951102588686482,0.9304889741131351
conservative_9,danbooru_anime_11919365.jpg,1309,1865,0.7018766756032172,896x1152,896,1152,0.7777777777777778,0.6844919786096256,896.0,1276.5775401069518,0.0,124.5775401069518,0.09758713136729222,0.9024128686327078
conservative_9,danbooru_anime_11919366.jpg,1100,1600,0.6875,896x1152,896,1152,0.7777777777777778,0.8145454545454546,896.0,1303.2727272727273,0.0,151.27272727272725,0.11607142857142849,0.8839285714285715
conservative_9,danbooru_anime_11919368.jpg,1401,3600,0.38916666666666666,576x1536,576,1536,0.375,0.4266666666666667,597.76,1536.0,21.75999999999999,0.0,0.036402569593147735,0.9635974304068523
conservative_9,danbooru_anime_11919384.jpg,1792,2638,0.6793025018953753,768x1280,768,1280,0.6,0.4852160727824109,869.5072024260803,1280.0,101.50720242608031,0.0,0.11674107142857147,0.8832589285714285
conservative_9,danbooru_anime_11919385.jpg,849,1200,0.7075,896x1152,896,1152,0.7777777777777778,1.055359246171967,896.0,1266.4310954063603,0.0,114.43109540636033,0.09035714285714279,0.9096428571428572
conservative_9,danbooru_anime_11919386.jpg,1900,3000,0.6333333333333333,768x1280,768,1280,0.6,0.4266666666666667,810.6666666666667,1280.0,42.66666666666674,0.0,0.052631578947368564,0.9473684210526314
conservative_9,danbooru_anime_11919387.jpg,750,1545,0.4854368932038835,640x1344,640,1344,0.47619047619047616,0.8699029126213592,652.4271844660194,1344.0,12.427184466019412,0.0,0.019047619047619032,0.980952380952381
conservative_9,danbooru_anime_11919388.jpg,1500,2122,0.706880301602262,896x1152,896,1152,0.7777777777777778,0.5973333333333334,896.0000000000001,1267.5413333333333,1.1368683772161603e-13,115.54133333333334,0.09115389793994891,0.9088461020600511
conservative_9,danbooru_anime_11919391.jpg,1600,2291,0.6983849847228285,896x1152,896,1152,0.7777777777777778,0.56,896.0000000000001,1282.96,1.1368683772161603e-13,130.96000000000004,0.10207644821350638,0.8979235517864936
conservative_9,danbooru_anime_11919395.jpg,1125,695,1.618705035971223,1280x768,1280,768,1.6666666666666667,1.1377777777777778,1280.0,790.7555555555556,0.0,22.75555555555559,0.0287769784172662,0.9712230215827338
conservative_9,danbooru_anime_11919397.jpg,771,1200,0.6425,768x1280,768,1280,0.6,1.0666666666666667,822.4,1280.0,54.39999999999998,0.0,0.06614785992217899,0.933852140077821
