path,ok,width,height,nonzero_fraction,mean_intensity,max_intensity,bbox_fraction,error
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11907348.png,True,2894,4093,0.00392675748420745,0.5968105743265889,255,0.42485054210409634,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11907349.png,True,2894,4093,0.004282177453001408,0.6562431248185965,255,0.4488042439676958,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11907352.png,True,1437,1815,0.010780800987671361,1.5476028073484895,255,0.3611622008661295,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11907362.png,True,887,1388,0.009872022716861226,1.620923749711653,255,0.31196777662619524,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11907364.png,True,1945,2560,0.0048310973650385605,0.7693856442802056,255,0.2702795629820051,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11907367.png,True,1562,2455,0.005284623869862388,0.8385309449736746,255,0.26223025991535215,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11907375.png,True,1268,2000,0.008832413249211357,1.4016687697160883,255,0.30923067823343847,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11907389.png,True,2928,4096,0.00518615389130806,0.803893542680584,255,0.5905234748548497,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11907416.png,True,750,1060,0.011874213836477987,1.9892477987421384,255,0.31154716981132075,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11907419.png,True,1748,2480,0.004732136266332029,0.7449910496788957,255,0.32338525134716173,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11907436.png,True,1500,1875,0.009941333333333333,1.5746339555555555,255,0.6030581333333334,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11907438.png,True,1571,2245,0.0068663796342108285,1.1069473290245386,255,0.3597022309992217,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11907460.png,True,750,1060,0.012968553459119497,2.1151911949685536,255,0.3118918238993711,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11907482.png,True,1702,4096,0.006799359439262632,1.0261196042339895,255,0.5308552438307873,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11907503.png,True,4096,3170,0.004150159577089905,0.6542874790516562,255,0.5574400507689274,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11907524.png,True,2400,3840,0.005759114583333333,0.9210728081597223,255,0.7127213541666667,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11907525.png,True,1520,1960,0.0062859156820622986,0.9983864795918367,255,0.2527060955961332,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11907535.png,True,1600,1000,0.010465625,1.691285625,255,0.4844125,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11907536.png,True,1600,1000,0.010200625,1.63596125,255,0.439485625,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11907566.png,True,4569,2468,0.002748243837601935,0.4302301678601441,255,0.14523125154971156,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11907576.png,True,1080,2400,0.008700617283950617,1.4175096450617284,255,0.23640972222222223,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11907629.png,True,1254,1771,0.010449677913792746,1.6576727481657791,255,0.7490159102391264,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11907723.png,True,2000,2600,0.00540673076923077,0.8605346153846154,255,0.3329423076923077,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11907757.png,True,2247,2749,0.00492795616255974,0.7759397235196421,255,0.43152075529184625,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11907815.png,True,1572,2048,0.006938439289122137,1.0959500611283397,255,0.3857980975667939,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11907857.png,True,4096,3210,0.0022884570920950155,0.36023124148169783,255,0.25689366420852805,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11907868.png,True,3700,5000,0.0049794054054054055,0.7985598918918919,255,0.5664696756756756,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11907880.png,True,2125,3000,0.006664313725490196,1.009547294117647,255,0.35269835294117646,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11907909.png,True,5034,2288,0.0021315717456957027,0.33706408311593056,255,0.1452726355884878,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11907925.png,True,892,1826,0.011015525616530533,1.7887372973344662,255,0.318521333601835,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11907932.png,True,1520,2048,0.004524311266447368,0.748735929790296,255,0.18448261461759868,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11907950.png,True,1157,2048,0.008743483956352636,1.4204607990762748,255,0.36723476663785654,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11907976.png,True,1800,2400,0.00948125,1.5284340277777777,255,0.38281481481481483,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11907996.png,True,1448,2048,0.006849425932320442,1.1115479864468232,255,0.19674227382596685,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11908003.png,True,1216,1744,0.01445699164051183,2.362928065397151,255,0.47373513701110576,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11908014.png,True,2328,1770,0.0070953948007067,1.1097292601005688,255,0.39631263711728504,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11908018.png,True,1355,2000,0.006581918819188192,1.0537177121771217,255,0.2635690036900369,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11908019.png,True,1670,2048,0.00861743310254491,1.251116029659431,255,0.2907518946482036,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11908020.png,True,1448,2048,0.010374290508459946,1.578188395631906,255,0.5083452930766574,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11908046.png,True,2304,3072,0.003947646529586227,0.622576254385489,255,0.16691080729166666,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11908080.png,True,1152,2048,0.013650258382161459,2.2073724534776478,255,0.4642825656467014,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11908084.png,True,1464,2048,0.00649507449624317,1.0538847042563184,255,0.18951416015625,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11908094.png,True,970,2048,0.009782740012886598,1.57951534310567,255,0.28654558634020616,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11908164.png,True,1233,1281,0.024779151020625233,4.078001966478692,255,0.3463231090370016,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11908215.png,True,1712,2915,0.00887068979336657,1.4141449319504336,255,0.45990566037735847,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11908279.png,True,2425,3402,0.004728328393849585,0.7488773735280035,255,0.44910683224543474,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11908283.png,True,1498,2048,0.006340811185747664,1.0001297302653538,255,0.37527901785714285,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11908302.png,True,3840,2160,0.003882860725308642,0.6228936390817901,255,0.27212601273148146,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11908303.png,True,1409,2765,0.0075212692366432785,1.2051197609785709,255,0.4486472264966753,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11908343.png,True,1537,1500,0.0075037952721752335,1.2395658208631533,255,0.18137280416395576,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11908370.png,True,2150,3035,0.008255928891613348,1.3255076816980191,255,0.6133806367572123,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11908374.png,True,1020,1549,0.011002038000481018,1.7660337472626235,255,0.5211154571576856,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11908378.png,True,707,1000,0.02036916548797737,3.24219801980198,255,0.48577086280056575,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11908393.png,True,1176,2048,0.01158920599489796,1.8564826809630102,255,0.476214142883716,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11908403.png,True,1237,1582,0.011259960734495901,1.7708159805082848,255,0.7029853842796947,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11908423.png,True,1323,2681,0.00978470877762187,1.5492614385884487,255,0.7218564163201026,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11908453.png,True,1426,1582,0.010488348053044152,1.5818433357033812,255,0.42025291542475574,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11908461.png,True,1400,2100,0.007259183673469388,1.1670051020408163,255,0.49410884353741497,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11908489.png,True,1000,1500,0.012026,1.8504126666666667,255,0.4554,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11908490.png,True,1560,2280,0.006656826360773729,1.041989991003149,255,0.41437106387764283,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11908499.png,True,879,2055,0.011114709537768256,1.7967470223019413,255,0.21255408020062613,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11908505.png,True,2995,4096,0.004143217210976628,0.6508423055352671,255,0.47916644929048413,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11908527.png,True,2129,3111,0.008201477235204887,1.2182445085311457,255,0.6186732059863038,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11908533.png,True,764,962,0.01150934462452787,1.882190789258852,255,0.24664747308726367,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11908546.png,True,2039,1450,0.010443929580084896,1.6183460452216265,255,0.5922822208317127,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11908562.png,True,900,1200,0.012730555555555556,2.0363194444444446,255,0.26664444444444446,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11908597.png,True,1080,1920,0.016096643518518517,2.435915798611111,255,0.6618532986111111,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11908621.png,True,2629,4096,0.004640529163893115,0.7429432308506086,255,0.5445023134390453,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11908664.png,True,1730,2240,0.007976104459124691,1.234415514037985,255,0.7059919488026425,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11908667.png,True,1100,1540,0.01321133412042503,1.9114474616292798,255,0.7517792207792208,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11908691.png,True,2480,3508,0.006608052561886195,0.9687875868981498,255,0.3314571302460735,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11908694.png,True,5851,4166,0.0011544079149741382,0.18380135831133085,255,0.113200815941865,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11908697.png,True,793,913,0.025186151000885348,4.262181823706611,255,0.613272763183883,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11908698.png,True,2048,1610,0.012411442158385093,2.028574158093944,255,0.45940077882375774,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11908744.png,True,1262,1650,0.01218988618354704,1.9407309225375786,255,0.45630456706526434,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11908760.png,True,1140,2020,0.01746916796942852,2.80222338023276,255,0.5798375890220601,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11908768.png,True,2048,1823,0.009490280444322546,1.5117364277633023,255,0.4101447326693637,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11908771.png,True,2547,3600,0.005345940758190464,0.8413151638092745,255,0.5100483139205165,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11908775.png,True,1526,2160,0.009255011892626572,1.4611065603611475,255,0.6376874908985001,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11908785.png,True,1600,1465,0.012419795221843003,1.9970921501706485,255,0.43208191126279866,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11908847.png,True,1800,3200,0.008508159722222223,1.3154953125,255,0.9615326388888888,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11908853.png,True,1378,2039,0.006844756564837626,1.1069087482053512,255,0.277834050243759,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11908912.png,True,1500,2122,0.013857995601633678,2.276888784165881,255,0.49520578071002197,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11908930.png,True,2584,4093,0.00783212522474753,1.2263132933294707,255,0.5582702174444173,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11908937.png,True,1448,2048,0.0076961622712361875,1.1704614122928176,255,0.5032891542213398,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11908943.png,True,1429,2048,0.007528210286913926,1.2010625328026592,255,0.22074002799160253,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11908963.png,True,1536,2048,0.010033607482910156,1.5940249760945637,255,0.5694694519042969,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11908984.png,True,1447,2048,0.007033342151865929,1.1192810016413268,255,0.13771758379405666,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11908995.png,True,1447,2048,0.008928764253628197,1.2373590159597443,255,0.3730596978662751,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11909001.png,True,900,1200,0.013405555555555556,2.104258333333333,255,0.644,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11909004.png,True,1191,1683,0.011516358827071525,1.7881985758708236,255,0.7573796941110618,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11909042.png,True,1448,2048,0.010740501445959946,1.592527273610152,255,0.7494604627071824,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11909043.png,True,6000,8700,0.0024767624521072795,0.3926944252873563,255,0.45144674329501916,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11909050.png,True,4724,2865,0.002382546219741604,0.3804856711781804,255,0.19428472631676943,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11909051.png,True,2440,4096,0.0046179599449282785,0.7427206070696721,255,0.3403960681352459,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11909085.png,True,2459,3529,0.005043437797850172,0.7983060474582818,255,0.5681469670173734,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11909086.png,True,1920,4200,0.004233878968253968,0.6803563988095238,255,0.23758209325396826,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11909117.png,True,1443,2048,0.008257468706687457,1.348655822288635,255,0.3166255197505197,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11909120.png,True,1748,1181,0.013097828508981838,2.1661417330463073,255,0.4271261022637217,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11909125.png,True,1748,1181,0.0130455127621358,2.1459367134472784,255,0.4295277825680056,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11909161.png,True,2908,4096,0.004690136181439134,0.7575775104506963,255,0.6605573861438274,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11909168.png,True,3719,4011,0.003180082415197411,0.4325467829829893,255,0.555814880951543,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11909173.png,True,800,760,0.012524671052631579,2.1329177631578946,255,0.30892105263157893,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11909178.png,True,800,760,0.012182565789473684,2.0533815789473686,255,0.33960526315789474,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11909180.png,True,800,760,0.010916118421052631,1.8739292763157895,255,0.22995394736842106,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11909182.png,True,800,760,0.012001644736842105,2.1316875,255,0.3108947368421053,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11909183.png,True,1536,2048,0.008847236633300781,1.3890314102172852,255,0.6824111938476562,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11909186.png,True,1448,2048,0.0068261583865676795,1.1040160458390884,255,0.43424119475138123,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11909189.png,True,1080,1620,0.01192501143118427,1.835470393232739,255,0.7004915409236397,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11909191.png,True,2122,2976,0.00460675666089001,0.725831154419142,255,0.22784490818156944,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11909195.png,True,2894,4000,0.005492484450587422,0.7465357636489288,255,0.6279249308914997,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11909196.png,True,2474,4096,0.005775100103577203,0.9122480239806487,255,0.5485644452303962,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11909204.png,True,1280,2091,0.009961964968914395,1.559855481826877,255,0.5079626972740315,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11909211.png,True,1308,1888,0.007923453454620847,1.3064878615300886,255,0.2439850269527808,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11909215.png,True,1299,1644,0.007014098436191793,1.1262383192011822,255,0.27532174290910655,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11909217.png,True,1280,2274,0.009748447119613016,1.578534177110818,255,0.4116754617414248,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11909227.png,True,1280,1807,0.011579102102933038,1.8021604351134477,255,0.5693483674598783,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11909229.png,True,1961,2048,0.009944902154513003,1.6205188181253187,255,0.4409762338252167,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11909232.png,True,1061,1501,0.01343622002548097,2.1763172650843514,255,0.3853566676566863,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11909236.png,True,1067,2048,0.010307905488519212,1.6004083806818181,255,0.5716803281689316,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11909256.png,True,2892,4091,0.004415623405694719,0.7173294412421695,255,0.5021135691375292,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11909257.png,True,4092,2892,0.004481385262070579,0.7265249706271658,255,0.467735344341555,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11909258.png,True,2000,3107,0.007894271000965562,1.2656799163179917,255,0.6383495333118764,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11909265.png,True,1110,2000,0.008902702702702704,1.4536905405405405,255,0.5156054054054054,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11909271.png,True,1080,1350,0.012467764060356653,1.7258058984910836,255,0.4652222222222222,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11909283.png,True,6380,8644,0.002243950539559214,0.34611136940258996,255,0.6267690528447442,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11909287.png,True,2048,1423,0.013496876098032327,2.22528569428584,255,0.6176483304418482,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11909296.png,True,8504,4784,0.0015537150331773834,0.253542942215664,255,0.20965664987084576,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11909304.png,True,787,1165,0.017038681143692298,2.7402555474966053,255,0.4977929988929547,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11909352.png,True,2307,3400,0.005536602157117723,0.8798903592646421,255,0.4629470409750376,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11909353.png,True,2700,3200,0.003486458333333333,0.5615370370370371,255,0.24508009259259259,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11909373.png,True,2193,3413,0.00590791171707544,0.8519259733411145,255,0.42883644507755747,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11909379.png,True,2064,3358,0.005829103009820352,0.9127569358837625,255,0.4587615598062708,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11909383.png,True,1280,2160,0.015354456018518519,2.4186863425925926,255,0.6149877025462963,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11909395.png,True,677,956,0.019305884316112805,3.061531615606633,255,0.4920675141993659,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11909401.png,True,1222,808,0.015714378311808268,2.616662750563109,255,0.38923267326732675,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11909406.png,True,2381,3340,0.004331823543169855,0.6983595178395833,255,0.25552502722400644,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11909409.png,True,1792,2324,0.009715440204696337,1.555504143487214,255,0.38704579158470614,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11909412.png,True,2629,4096,0.004570602237067326,0.7021453729733264,255,0.25115634806485354,
C:\Users\Adhit Simhadri\Desktop\Krea-2-Pose-ControlNet\data\full\conditioning_images\danbooru_anime_11909423.png,True,1535,1762,0.004934428229691607,0.6940417869832549,255,0.1895876391574573,
