stem,bucket,orig_w,orig_h,clip_left_px,clip_top_px,clip_right_px,clip_bottom_px,max_clip_px,clip_frac,note,error
danbooru_anime_11910328,768x1344,1098,1769,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11910334,1152x896,2065,1800,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11910336,832x1216,992,1403,0.0,0.0,13.8,0.0,13.8,0.0166,,
danbooru_anime_11910338,832x1216,800,1131,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11910339,768x1344,2715,4498,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11910347,768x1344,1500,2700,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11910348,832x1216,849,1200,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11910351,896x1152,2200,2900,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11910352,896x1152,1680,2040,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11910353,768x1344,4540,7807,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11910354,768x1344,1217,2286,0.0,0.0,0.0,11.1,11.1,0.0145,,
danbooru_anime_11910359,1152x896,2004,1729,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11910363,896x1152,3000,4000,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11910368,768x1344,1800,2880,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11910387,832x1216,2591,3622,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11910403,832x1216,1059,1500,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11910418,896x1152,1600,1920,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11910423,1344x768,5188,3000,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11910435,832x1216,925,1380,0.0,0.0,0.0,9.7,9.7,0.0116,,
danbooru_anime_11910438,896x1152,3000,4000,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11910443,832x1216,1191,1684,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11910447,896x1152,2912,3765,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11910477,832x1216,2480,3508,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11910498,768x1344,2496,4096,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11910499,896x1152,1840,2453,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11910500,832x1216,4299,6071,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11910502,832x1216,2894,4093,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11910510,896x1152,2677,3352,0.0,0.0,6.9,0.0,6.9,0.0077,,
danbooru_anime_11910528,832x1216,834,1194,0.0,0.0,9.4,0.0,9.4,0.0113,,
danbooru_anime_11910532,832x1216,651,1000,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11910537,832x1216,1364,2171,0.0,0.0,0.0,41.4,41.4,0.0498,,
danbooru_anime_11910547,896x1152,1680,2294,0.0,0.0,0.0,36.5,36.5,0.0407,,
danbooru_anime_11910561,832x1216,2894,4093,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11910571,768x1344,2539,4096,32.0,0.0,0.0,0.0,32.0,0.0417,,
danbooru_anime_11910576,896x1152,3379,4531,0.0,0.0,0.0,21.0,21.0,0.0234,,
danbooru_anime_11910581,768x1344,2000,3298,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11910584,832x1216,700,1000,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11910588,768x1344,2100,3500,19.0,0.0,19.4,0.0,19.4,0.0253,,
danbooru_anime_11910589,896x1152,2400,3000,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11910590,896x1152,1536,2048,0.0,0.0,0.0,14.1,14.1,0.0157,,
danbooru_anime_11910600,832x1216,1714,2575,0.0,0.0,0.0,1.9,1.9,0.0023,,
danbooru_anime_11910606,832x1216,2150,3035,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11910647,896x1152,1080,1440,0.0,0.0,0.0,21.7,21.7,0.0242,,
danbooru_anime_11910660,896x1152,2064,2752,0.0,0.0,0.0,9.1,9.1,0.0101,,
danbooru_anime_11910662,896x1152,1080,1440,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11910665,832x1216,1450,2169,0.0,0.0,0.0,12.8,12.8,0.0154,,
danbooru_anime_11910667,896x1152,2634,3416,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11910683,832x1216,2402,3311,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11910728,896x1152,1080,1440,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11910796,768x1344,1000,1615,11.2,0.0,0.0,0.0,11.2,0.0146,,
danbooru_anime_11910817,832x1216,1000,1414,6.3,0.0,0.0,0.0,6.3,0.0075,,
danbooru_anime_11910848,832x1216,2000,3000,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11910858,832x1216,1246,1770,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11910873,832x1216,670,947,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11910898,1152x896,1908,1515,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11910952,896x1152,1125,1500,0.0,0.0,0.0,21.7,21.7,0.0242,,
danbooru_anime_11910981,832x1216,878,1239,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11911024,896x1152,1800,2400,0.0,0.0,0.0,21.7,21.7,0.0242,,
danbooru_anime_11911044,832x1216,700,1050,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11911048,832x1216,1053,1489,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11911051,832x1216,1450,2048,9.2,0.0,0.0,0.0,9.2,0.0111,,
danbooru_anime_11911055,896x1152,960,1280,0.0,0.0,0.0,15.1,15.1,0.0169,,
danbooru_anime_11911066,832x1216,1756,2479,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11911081,832x1216,1062,1505,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11911086,832x1216,849,1264,0.0,0.0,0.0,11.7,11.7,0.0141,,
danbooru_anime_11911088,832x1216,2468,3500,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11911095,896x1152,2478,2972,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11911105,832x1216,1435,2048,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11911107,832x1216,1429,2048,0.0,0.0,4.3,0.0,4.3,0.0052,,
danbooru_anime_11911169,832x1216,1609,2277,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11911258,896x1152,1560,2080,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11911265,832x1216,1080,1712,0.0,0.0,0.0,31.8,31.8,0.0383,,
danbooru_anime_11911328,896x1152,1242,1656,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11911352,832x1216,1536,2168,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11911372,1216x832,2800,1979,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11911419,768x1344,1130,2000,0.0,0.0,0.0,4.2,4.2,0.0055,,
danbooru_anime_11911498,896x1152,960,1280,0.0,0.0,0.0,10.5,10.5,0.0117,,
danbooru_anime_11911499,896x1152,1484,1842,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11911505,832x1216,1149,1582,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11911561,896x1152,1060,1440,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11911587,768x1344,1311,2380,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11911590,1344x768,3488,1892,0.0,0.0,29.4,0.0,29.4,0.0382,,
danbooru_anime_11911610,896x1152,2500,3333,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11911631,832x1216,822,1228,0.0,0.0,0.0,13.9,13.9,0.0168,,
danbooru_anime_11911681,832x1216,1000,1500,0.0,0.0,0.0,16.0,16.0,0.0192,,
danbooru_anime_11911693,832x1216,1512,2102,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11911696,832x1216,1505,2125,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11911698,1152x896,3000,2250,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11911724,896x1152,883,1191,0.0,0.0,0.0,9.3,9.3,0.0103,,
danbooru_anime_11911731,896x1152,3316,4096,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11911737,896x1152,2493,2974,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11911741,832x1216,1378,2039,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11911765,896x1152,1027,1365,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11911774,832x1216,1300,2000,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11911792,832x1216,900,1435,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11911798,832x1216,1286,1800,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11911812,896x1152,3218,4096,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11911824,832x1216,3541,5016,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11911832,832x1216,2167,3000,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11911833,1216x832,2048,1451,0.0,0.0,0.0,14.5,14.5,0.0175,,
danbooru_anime_11911842,896x1152,3402,4096,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11911843,832x1216,2893,3992,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11911847,896x1152,1513,2048,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11911851,896x1152,1000,1200,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11911859,832x1216,1636,2575,0.0,0.0,0.0,28.2,28.2,0.0339,,
danbooru_anime_11911860,832x1216,1800,2500,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11911874,896x1152,900,1200,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11911900,832x1216,2672,4096,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11911903,832x1216,1447,2046,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11911905,768x1344,669,1202,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11911949,896x1152,3277,4093,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11911965,896x1152,1536,2048,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11912002,896x1152,1536,2048,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11912028,896x1152,720,902,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11912054,896x1152,2349,3041,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11912086,832x1216,2000,3000,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11912095,832x1216,2171,3070,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11912110,1216x832,2048,1294,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11912116,896x1152,709,813,0.0,0.0,39.0,0.0,39.0,0.0436,,
danbooru_anime_11912127,896x1152,1500,1807,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11912142,832x1216,2480,3508,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11912145,832x1216,1300,2000,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11912148,832x1216,1395,2048,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11912175,1344x768,1800,1071,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11912429,1216x832,3835,2467,0.0,0.0,1.6,0.0,1.6,0.0019,,
danbooru_anime_11912430,896x1152,1537,2048,0.0,0.0,0.0,11.0,11.0,0.0123,,
danbooru_anime_11912432,896x1152,718,978,0.0,0.0,0.0,9.5,9.5,0.0106,,
danbooru_anime_11912560,896x1152,1080,1350,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11912589,896x1152,1368,1739,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11912609,832x1216,1500,2200,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11912622,768x1344,1175,2048,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11912639,832x1216,700,1000,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11912656,768x1344,800,1348,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11912681,896x1152,768,1024,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11912683,896x1152,1225,1633,0.0,0.0,0.0,21.4,21.4,0.0239,,
danbooru_anime_11912685,896x1152,960,1280,0.0,0.0,0.0,13.3,13.3,0.0148,,
danbooru_anime_11912716,896x1152,812,1000,0.0,0.0,8.9,0.0,8.9,0.0099,,
danbooru_anime_11912730,1216x832,2048,1348,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11912733,1152x896,3000,2572,0.0,0.0,0.0,40.3,40.3,0.0449,,
danbooru_anime_11912794,832x1216,2314,3646,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11912825,832x1216,2837,4128,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11912834,1152x896,4096,3151,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11912885,896x1152,768,1024,0.0,0.0,0.0,17.0,17.0,0.019,,
danbooru_anime_11912898,832x1216,1600,2264,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11912917,896x1152,1536,2048,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11912924,832x1216,828,1156,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11912936,896x1152,3000,4000,0.0,0.0,0.0,11.2,11.2,0.0125,,
danbooru_anime_11912937,768x1344,750,1260,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11912941,768x1344,750,1260,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11912943,768x1344,1098,1900,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11912949,768x1344,750,1260,13.9,0.0,0.0,0.0,13.9,0.0181,,
danbooru_anime_11912951,832x1216,2731,4096,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11912953,768x1344,750,1260,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11912960,768x1344,750,1260,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11912963,832x1216,1310,2048,0.0,0.0,0.0,33.2,33.2,0.0399,,
danbooru_anime_11912965,896x1152,1280,1614,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11913007,1216x832,2978,1890,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11913117,832x1216,665,984,0.0,0.0,0.0,8.1,8.1,0.0097,,
danbooru_anime_11913120,896x1152,729,868,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11913182,832x1216,1464,2048,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11913250,832x1216,1448,2048,0.0,0.0,13.8,0.0,13.8,0.0165,,
danbooru_anime_11913264,768x1344,1224,2048,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11913297,832x1216,1324,2048,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11913368,896x1152,1175,1604,0.0,0.0,0.0,27.7,27.7,0.031,,
danbooru_anime_11913395,832x1216,850,1193,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11913404,896x1152,827,1063,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11913456,832x1216,1347,2020,0.0,0.0,0.0,0.2,0.2,0.0003,,
danbooru_anime_11913458,832x1216,3808,5280,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11913512,768x1344,2461,4000,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11913545,896x1152,1587,2048,0.0,0.0,0.0,2.3,2.3,0.0025,,
danbooru_anime_11913548,832x1216,2886,4096,12.0,0.0,6.2,0.0,12.0,0.0144,,
danbooru_anime_11913551,896x1152,1650,2250,0.0,0.0,0.0,34.8,34.8,0.0389,,
danbooru_anime_11913553,832x1216,1240,1754,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11913627,896x1152,640,800,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11913690,896x1152,901,1200,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11913726,896x1152,640,800,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11913829,896x1152,1476,1800,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11913831,832x1216,1200,1698,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11913842,1152x896,957,767,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11913846,1152x896,960,770,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11913891,1216x832,3600,2400,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11913893,832x1216,1420,1950,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11913926,896x1152,748,980,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11913927,896x1152,745,917,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11913962,768x1344,1177,2048,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11913991,896x1152,640,800,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11913993,768x1344,2522,4096,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11913994,896x1152,640,800,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11913999,1152x896,1000,748,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11914000,896x1152,640,800,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11914008,896x1152,640,800,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11914009,896x1152,640,800,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11914011,832x1216,846,1200,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11914017,896x1152,640,800,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11914065,896x1152,1500,2000,0.0,0.0,0.0,21.7,21.7,0.0242,,
danbooru_anime_11914073,832x1216,2090,3127,0.0,0.0,0.0,14.8,14.8,0.0178,,
danbooru_anime_11914077,896x1152,765,1020,0.0,0.0,0.0,20.5,20.5,0.0229,,
danbooru_anime_11914081,896x1152,790,1024,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11914087,832x1216,1448,2048,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11914094,896x1152,1500,2000,0.0,0.0,0.0,21.7,21.7,0.0242,,
danbooru_anime_11914102,832x1216,1536,2304,0.0,0.0,0.0,1.4,1.4,0.0017,,
danbooru_anime_11914122,832x1216,2508,3541,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11914179,832x1216,665,950,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11914188,832x1216,650,975,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11914214,832x1216,2946,4096,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11914217,896x1152,768,1024,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11914219,832x1216,991,1400,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11914252,832x1216,973,1363,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11914290,832x1216,1240,1754,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11914349,832x1216,2200,3080,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11914422,832x1216,1000,1499,0.0,0.0,0.0,12.0,12.0,0.0144,,
danbooru_anime_11914423,768x1344,1500,2700,0.0,0.0,0.0,3.5,3.5,0.0046,,
danbooru_anime_11914507,768x1344,1573,2735,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11914632,896x1152,2064,2752,0.0,0.0,0.0,9.1,9.1,0.0101,,
danbooru_anime_11914635,832x1216,1668,2388,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11914636,1152x896,2700,2025,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11914687,832x1216,1260,1751,0.0,0.0,13.0,0.0,13.0,0.0156,,
danbooru_anime_11914701,832x1216,2700,4000,0.0,0.0,0.0,8.6,8.6,0.0103,,
danbooru_anime_11914724,832x1216,777,1087,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11914752,832x1216,1450,2048,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11914781,1344x768,1920,1080,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11914793,832x1216,1084,1537,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11914909,832x1216,1351,2048,0.0,0.0,0.0,4.1,4.1,0.005,,
danbooru_anime_11914917,832x1216,1899,2912,0.0,0.0,0.0,27.2,27.2,0.0327,,
danbooru_anime_11914925,832x1216,722,1022,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11914933,896x1152,2304,3072,0.0,0.0,0.0,21.7,21.7,0.0242,,
danbooru_anime_11914936,832x1216,1276,1780,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11914953,1216x832,2048,1395,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11915030,832x1216,1674,2594,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11915036,832x1216,724,1023,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11915049,768x1344,1080,1754,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11915086,896x1152,1707,2048,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11915092,832x1216,826,1169,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11915101,832x1216,1780,2614,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11915125,1216x832,2048,1398,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11915196,832x1216,1325,2000,0.0,0.0,0.0,19.8,19.8,0.0239,,
danbooru_anime_11915239,768x1344,2500,4167,16.1,0.0,0.0,0.0,16.1,0.021,,
danbooru_anime_11915241,832x1216,1450,2048,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11915248,896x1152,1476,2000,0.0,0.0,0.0,0.1,0.1,0.0001,,
danbooru_anime_11915249,1152x896,2000,1600,0.0,0.0,0.0,11.4,11.4,0.0128,,
danbooru_anime_11915258,896x1152,2250,3000,0.0,0.0,0.0,21.7,21.7,0.0242,,
danbooru_anime_11915259,832x1216,2917,4299,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11915273,896x1152,1888,2258,13.1,0.0,19.4,0.0,19.4,0.0217,,
danbooru_anime_11915277,896x1152,1209,1550,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11915288,896x1152,1535,2048,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11915299,1344x768,2419,1330,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11915300,832x1216,853,1204,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11915327,896x1152,1499,2048,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11915334,768x1344,1093,1781,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11915336,832x1216,1254,1771,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11915348,832x1216,800,1131,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11915351,768x1344,981,1748,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11915385,832x1216,1448,2048,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11915398,768x1344,1700,3200,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11915407,1152x896,2000,1576,0.0,0.0,0.0,5.8,5.8,0.0064,,
danbooru_anime_11915456,896x1152,1724,2048,0.0,0.0,24.9,0.0,24.9,0.0278,,
danbooru_anime_11915473,832x1216,707,1000,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11915484,896x1152,1620,2160,0.0,0.0,0.0,12.3,12.3,0.0137,,
danbooru_anime_11915488,896x1152,1535,2048,0.0,0.0,0.0,22.4,22.4,0.0251,,
danbooru_anime_11915518,768x1344,3168,5377,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11915527,832x1216,2122,2976,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11915531,832x1216,1256,1790,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11915533,1152x896,2815,2104,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11915536,832x1216,1414,2000,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11915537,896x1152,1578,2048,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11915541,832x1216,1768,2500,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11915550,832x1216,2480,3508,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11915552,768x1344,1296,2347,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11915583,832x1216,2700,3900,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11915584,768x1344,1432,2291,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11915588,896x1152,1940,2304,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11915590,832x1216,2894,4093,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11915591,896x1152,3300,4500,0.0,0.0,0.0,26.9,26.9,0.0301,,
danbooru_anime_11915592,832x1216,2554,3979,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11915593,896x1152,688,893,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11915594,832x1216,2894,4093,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11915601,832x1216,2894,4093,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11915602,832x1216,2480,3600,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11915604,832x1216,2558,3741,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11915605,768x1344,3934,7148,0.0,0.0,0.0,26.4,26.4,0.0344,,
danbooru_anime_11915617,1216x832,3010,2125,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11915618,832x1216,2271,3206,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11915622,832x1216,2480,3600,0.0,0.0,0.0,0.0,0.0,0.0,,
danbooru_anime_11915629,1344x768,4096,2279,0.0,0.0,0.0,0.0,0.0,0.0,,
